OBJECTID,街道名称,绿地面积（m2）
2369,欧阳路街道,8.22780000000
2370,欧阳路街道,4.11593000000
2371,欧阳路街道,16.45620000000
2372,欧阳路街道,205.70500000000
2373,欧阳路街道,8.23003000000
2374,欧阳路街道,193.37500000000
2375,欧阳路街道,4.11583000000
2376,欧阳路街道,133.70000000000
2377,欧阳路街道,1.76361000000
2378,欧阳路街道,6.46550000000
2379,欧阳路街道,12.34250000000
2380,欧阳路街道,2.05791000000
2381,欧阳路街道,24.68510000000
2382,欧阳路街道,30.85760000000
2383,欧阳路街道,34.96910000000
2384,欧阳路街道,32.91250000000
2385,欧阳路街道,12.34130000000
2386,欧阳路街道,12.34250000000
2387,欧阳路街道,18.51390000000
2388,欧阳路街道,30.85160000000
2389,欧阳路街道,207.77800000000
2390,欧阳路街道,8.22658000000
2391,欧阳路街道,1377.92000000000
2392,欧阳路街道,5029.55000000000
2393,欧阳路街道,8.22800000000
2394,欧阳路街道,8.22851000000
2395,欧阳路街道,8.22922000000
2396,欧阳路街道,49.36770000000
2397,欧阳路街道,12.34240000000
2398,欧阳路街道,8.22678000000
2399,欧阳路街道,6.17120000000
2400,欧阳路街道,250.94900000000
2401,欧阳路街道,14.40090000000
2402,欧阳路街道,24.68280000000
2403,欧阳路街道,281.81100000000
2404,欧阳路街道,434.04200000000
2405,欧阳路街道,115.19100000000
2406,欧阳路街道,12.34680000000
2407,欧阳路街道,8.22922000000
2408,欧阳路街道,14.40060000000
2409,欧阳路街道,6.17202000000
2410,欧阳路街道,209.82400000000
2411,欧阳路街道,518.37900000000
2412,欧阳路街道,158.38800000000
2413,欧阳路街道,53.47640000000
2414,欧阳路街道,37.02630000000
2415,欧阳路街道,4550.27000000000
2416,欧阳路街道,394.96900000000
2417,欧阳路街道,4.11197000000
2418,欧阳路街道,275.65400000000
2419,欧阳路街道,90.50060000000
2420,欧阳路街道,10.28610000000
2421,欧阳路街道,74.05200000000
2422,欧阳路街道,8.23044000000
2423,欧阳路街道,4.11654000000
2424,欧阳路街道,4.11441000000
2425,欧阳路街道,144.00500000000
2426,欧阳路街道,438.16700000000
2427,欧阳路街道,32.91670000000
2428,欧阳路街道,8.22800000000
2429,欧阳路街道,1.23438000000
2430,欧阳路街道,152.22500000000
2431,欧阳路街道,314.73200000000
2432,欧阳路街道,199.53400000000
2433,欧阳路街道,106.96900000000
2434,欧阳路街道,4.11319000000
2435,欧阳路街道,22.62500000000
2436,欧阳路街道,15.63150000000
2437,欧阳路街道,10.28660000000
2438,欧阳路街道,28.80160000000
2439,欧阳路街道,10.28350000000
2440,欧阳路街道,4.11319000000
2441,欧阳路街道,135.76300000000
2442,欧阳路街道,306.50300000000
2443,欧阳路街道,8.22800000000
2444,欧阳路街道,8.22902000000
2445,欧阳路街道,8.23044000000
2446,欧阳路街道,22.62980000000
2447,欧阳路街道,22.63150000000
2448,欧阳路街道,174.85900000000
2449,欧阳路街道,34.97020000000
2450,欧阳路街道,10.28380000000
2451,欧阳路街道,0.68558200000
2452,欧阳路街道,22.62540000000
2453,欧阳路街道,37.02900000000
2454,欧阳路街道,7.54191000000
2455,欧阳路街道,67.88960000000
2456,欧阳路街道,84.33980000000
2457,欧阳路街道,8.22780000000
2458,欧阳路街道,6.17131000000
2459,欧阳路街道,12.33960000000
2460,欧阳路街道,34.96630000000
2461,欧阳路街道,2.05761000000
2462,欧阳路街道,1.02946000000
2463,欧阳路街道,4.11512000000
2464,欧阳路街道,8.22922000000
2465,欧阳路街道,8.22922000000
2466,欧阳路街道,3.08322000000
2467,欧阳路街道,59.64910000000
2468,欧阳路街道,2.05801000000
2469,欧阳路街道,28.80230000000
2470,欧阳路街道,102.84700000000
2471,欧阳路街道,2.05801000000
2472,欧阳路街道,2.05730000000
2473,欧阳路街道,4.11441000000
2474,欧阳路街道,4.11380000000
2475,欧阳路街道,8.22780000000
2476,欧阳路街道,57.60050000000
2477,欧阳路街道,164.57400000000
2478,欧阳路街道,12.34250000000
2479,欧阳路街道,8.23044000000
2480,欧阳路街道,8.22678000000
2481,欧阳路街道,888.66600000000
2482,欧阳路街道,643.88100000000
2483,欧阳路街道,12.34130000000
2484,欧阳路街道,59.66470000000
2485,欧阳路街道,8.22780000000
2486,欧阳路街道,96.68690000000
2487,欧阳路街道,0.61178400000
2488,欧阳路街道,32.91200000000
2489,欧阳路街道,8.22922000000
2490,欧阳路街道,8.23013000000
2491,欧阳路街道,43.20170000000
2492,欧阳路街道,12.34100000000
2493,欧阳路街道,2320.36000000000
2494,欧阳路街道,14.39790000000
2495,欧阳路街道,187.18600000000
2496,欧阳路街道,16.46050000000
2497,欧阳路街道,8.22678000000
2498,欧阳路街道,41.14710000000
2499,欧阳路街道,561.56900000000
2500,欧阳路街道,16.45880000000
2501,欧阳路街道,2.05730000000
2502,欧阳路街道,14.39720000000
2503,欧阳路街道,12.34620000000
2504,欧阳路街道,74.06180000000
2505,欧阳路街道,6.17181000000
2506,欧阳路街道,47.31130000000
2507,欧阳路街道,12.34490000000
2508,欧阳路街道,0.77208500000
2509,欧阳路街道,32.91060000000
2510,欧阳路街道,80.21610000000
2511,欧阳路街道,25.45130000000
2512,欧阳路街道,489.58300000000
2513,欧阳路街道,22.62660000000
2514,欧阳路街道,61.71400000000
2515,欧阳路街道,0.78335800000
2516,欧阳路街道,84.33840000000
2517,欧阳路街道,37.02930000000
2518,欧阳路街道,24.69350000000
2519,欧阳路街道,0.78233500000
2520,欧阳路街道,78.17390000000
2521,欧阳路街道,170.73000000000
2522,欧阳路街道,7.44573000000
2523,欧阳路街道,8.22800000000
2524,欧阳路街道,10.28590000000
2525,欧阳路街道,11.75900000000
2526,欧阳路街道,6.17232000000
2527,欧阳路街道,8.22658000000
2528,欧阳路街道,333.25200000000
2529,欧阳路街道,12.34010000000
2530,欧阳路街道,160.44500000000
2531,欧阳路街道,4.11522000000
2532,欧阳路街道,8.22678000000
2533,欧阳路街道,51.43760000000
2534,欧阳路街道,8.23023000000
2535,欧阳路街道,164.55600000000
2536,欧阳路街道,30.85670000000
2537,欧阳路街道,16.45800000000
2538,欧阳路街道,2092.80000000000
2539,欧阳路街道,4.11451000000
2540,欧阳路街道,34.97330000000
2541,欧阳路街道,154.29600000000
2542,欧阳路街道,41.14630000000
2543,欧阳路街道,300.31900000000
2544,欧阳路街道,88.45540000000
2545,欧阳路街道,24.68660000000
2546,欧阳路街道,90.50940000000
2547,欧阳路街道,41.14370000000
2548,欧阳路街道,22.62630000000
2549,欧阳路街道,49.36970000000
2550,欧阳路街道,16.45460000000
2551,欧阳路街道,0.68617400000
2552,欧阳路街道,1.37181000000
2553,欧阳路街道,34.97000000000
2554,欧阳路街道,24.68400000000
2555,欧阳路街道,2.05609000000
2556,欧阳路街道,8.22780000000
2557,欧阳路街道,24.68410000000
2558,欧阳路街道,100.79600000000
2559,欧阳路街道,82.28440000000
2560,欧阳路街道,559.52700000000
2561,欧阳路街道,8.22678000000
2562,欧阳路街道,161.83300000000
2563,欧阳路街道,8.22922000000
2564,欧阳路街道,61.71810000000
2565,欧阳路街道,8.22658000000
2566,欧阳路街道,12.34130000000
2567,欧阳路街道,100.79400000000
2568,欧阳路街道,4.11471000000
2569,欧阳路街道,28.79920000000
2570,欧阳路街道,8.22800000000
2571,欧阳路街道,341.47400000000
2572,欧阳路街道,8.23044000000
2573,欧阳路街道,28.79890000000
2574,欧阳路街道,8.22800000000
2575,欧阳路街道,4435.10000000000
2576,欧阳路街道,39.08020000000
2577,欧阳路街道,8.22678000000
2578,欧阳路街道,20.56830000000
2579,欧阳路街道,8.22902000000
2580,欧阳路街道,8.22780000000
2581,欧阳路街道,26.74480000000
2582,欧阳路街道,63.76850000000
2583,欧阳路街道,11.52050000000
2584,欧阳路街道,0.82355100000
2585,欧阳路街道,8.23044000000
2586,欧阳路街道,12.34220000000
2587,欧阳路街道,8.22719000000
2588,欧阳路街道,12.33990000000
2589,欧阳路街道,106.97500000000
2590,欧阳路街道,4468.76000000000
2591,欧阳路街道,810.48100000000
2592,欧阳路街道,63.76260000000
2593,欧阳路街道,205.71300000000
2594,欧阳路街道,12.34490000000
2595,欧阳路街道,30.85550000000
2596,欧阳路街道,34.96520000000
2597,欧阳路街道,32.91020000000
2598,欧阳路街道,71.99620000000
2599,欧阳路街道,8.22942000000
2600,欧阳路街道,1555.16000000000
2601,欧阳路街道,185.13600000000
2602,欧阳路街道,1.37211000000
2603,欧阳路街道,26.74540000000
2604,欧阳路街道,110.40400000000
2605,欧阳路街道,8.22800000000
2606,欧阳路街道,16.45700000000
2607,欧阳路街道,59.66020000000
2608,欧阳路街道,24.68800000000
2609,欧阳路街道,8.22942000000
2610,欧阳路街道,33.43040000000
2611,欧阳路街道,0.51407300000
2612,欧阳路街道,24.68680000000
2613,欧阳路街道,67.88310000000
2614,欧阳路街道,4.11258000000
2615,欧阳路街道,51.42700000000
2616,欧阳路街道,230.38400000000
2617,欧阳路街道,32.91290000000
2618,欧阳路街道,4.11471000000
2619,欧阳路街道,10.28740000000
2620,欧阳路街道,2.05720000000
2621,欧阳路街道,20.57420000000
2622,欧阳路街道,8.22800000000
2623,欧阳路街道,12.34130000000
2624,欧阳路街道,8.22577000000
2625,欧阳路街道,125.46300000000
2626,欧阳路街道,8.22536000000
2627,欧阳路街道,98.73500000000
2628,欧阳路街道,28.79250000000
2629,欧阳路街道,310.60700000000
2630,欧阳路街道,911.31700000000
2631,欧阳路街道,8.22800000000
2632,欧阳路街道,67.88460000000
2633,欧阳路街道,847.48100000000
2634,欧阳路街道,129.59300000000
2635,欧阳路街道,257.13700000000
2636,欧阳路街道,104.90800000000
2637,欧阳路街道,2.74307000000
2638,欧阳路街道,14.40120000000
2639,欧阳路街道,166.62400000000
2640,欧阳路街道,22.63070000000
2641,欧阳路街道,127.54400000000
2642,欧阳路街道,8.22800000000
2643,欧阳路街道,152.22200000000
2644,欧阳路街道,4.11512000000
2645,欧阳路街道,18.51510000000
2646,欧阳路街道,104.91100000000
2647,欧阳路街道,24.68170000000
2648,欧阳路街道,10.28070000000
2649,欧阳路街道,514.26700000000
2650,欧阳路街道,14.39610000000
2651,欧阳路街道,18.51540000000
2652,欧阳路街道,8.22952000000
2653,欧阳路街道,69.94420000000
2654,欧阳路街道,12.34510000000
2655,欧阳路街道,300.32100000000
2656,欧阳路街道,187.20500000000
2657,欧阳路街道,61.70520000000
2658,欧阳路街道,24.68580000000
2659,欧阳路街道,960.64100000000
2660,欧阳路街道,12.34310000000
2661,欧阳路街道,86.39910000000
2662,欧阳路街道,508.09400000000
2663,欧阳路街道,98.74080000000
2664,欧阳路街道,72.00060000000
2665,欧阳路街道,30.85130000000
2666,欧阳路街道,162.50700000000
2667,欧阳路街道,8.22547000000
2668,欧阳路街道,94.62250000000
2669,欧阳路街道,53.47970000000
2670,欧阳路街道,4.11319000000
2671,欧阳路街道,141.93500000000
2672,欧阳路街道,4.11461000000
2673,欧阳路街道,28.79560000000
2674,欧阳路街道,265.36000000000
2675,欧阳路街道,20.56870000000
2676,欧阳路街道,4.11207000000
2677,欧阳路街道,10.28470000000
2678,欧阳路街道,63.76610000000
2679,欧阳路街道,2.05730000000
2680,欧阳路街道,4.11532000000
2681,欧阳路街道,434.03600000000
2682,欧阳路街道,20.57130000000
2683,欧阳路街道,143.99900000000
2684,欧阳路街道,2.05842000000
2685,欧阳路街道,109.03100000000
2686,欧阳路街道,43.19580000000
2687,欧阳路街道,57.59400000000
2688,欧阳路街道,82.28470000000
2689,欧阳路街道,10.28690000000
2690,欧阳路街道,12.34410000000
2691,欧阳路街道,10.28150000000
2692,欧阳路街道,0.82251600000
2693,欧阳路街道,7.40737000000
2694,欧阳路街道,26.74540000000
2695,欧阳路街道,178.97400000000
2696,欧阳路街道,32.91700000000
2697,欧阳路街道,4.11339000000
2698,欧阳路街道,407.98100000000
2699,欧阳路街道,16.45140000000
2700,欧阳路街道,16.45360000000
2701,欧阳路街道,1542.79000000000
2702,欧阳路街道,18.51000000000
2703,欧阳路街道,22.62380000000
2704,欧阳路街道,250.95300000000
2705,欧阳路街道,71.99150000000
2706,欧阳路街道,111.08700000000
2707,欧阳路街道,12.34100000000
2708,欧阳路街道,43.20020000000
2709,欧阳路街道,98.74830000000
2710,欧阳路街道,119.31200000000
2711,欧阳路街道,22.62730000000
2712,欧阳路街道,59.64900000000
2713,欧阳路街道,14.40000000000
2714,欧阳路街道,14.40100000000
2715,欧阳路街道,8.23023000000
2716,欧阳路街道,8.23044000000
2717,欧阳路街道,8.23044000000
2718,欧阳路街道,4.11400000000
2719,欧阳路街道,4.11360000000
2720,欧阳路街道,8.22800000000
2721,欧阳路街道,8.22800000000
2722,欧阳路街道,24.68450000000
2723,欧阳路街道,376.44500000000
2724,欧阳路街道,176.92100000000
2725,欧阳路街道,308.56300000000
2726,欧阳路街道,4.11461000000
2727,欧阳路街道,49.37190000000
2728,欧阳路街道,8.22658000000
2729,欧阳路街道,1236.32000000000
2730,欧阳路街道,250.96800000000
2731,欧阳路街道,16.45300000000
2732,欧阳路街道,4.11339000000
2733,欧阳路街道,90.51190000000
2734,欧阳路街道,34.96720000000
2735,欧阳路街道,285.93500000000
2736,欧阳路街道,4.11441000000
2737,欧阳路街道,8.22922000000
2738,欧阳路街道,55.54870000000
2739,欧阳路街道,20.57290000000
2740,欧阳路街道,37.02600000000
2741,欧阳路街道,1047.05000000000
2742,欧阳路街道,6.16938000000
2743,欧阳路街道,6.16867000000
2744,欧阳路街道,106.95900000000
2745,欧阳路街道,2.05791000000
2746,欧阳路街道,1935.72000000000
2747,欧阳路街道,12.34150000000
2748,欧阳路街道,0.68559900000
2749,欧阳路街道,96.67760000000
2750,欧阳路街道,2.05720000000
2751,欧阳路街道,90.51770000000
2752,欧阳路街道,28.80480000000
2753,欧阳路街道,34.97380000000
2754,欧阳路街道,2.05619000000
2755,欧阳路街道,8.22577000000
2756,欧阳路街道,6.17232000000
2757,欧阳路街道,874.29500000000
2758,欧阳路街道,106.96600000000
2759,欧阳路街道,28.79560000000
2760,欧阳路街道,8.22780000000
2761,欧阳路街道,1542.79000000000
2762,欧阳路街道,12.34310000000
2763,欧阳路街道,102.85800000000
2764,欧阳路街道,59.65430000000
2765,欧阳路街道,47.31000000000
2766,欧阳路街道,37.03120000000
2767,欧阳路街道,2.05720000000
2768,欧阳路街道,10.28500000000
2769,欧阳路街道,164.57300000000
2770,欧阳路街道,143.98600000000
2771,欧阳路街道,8.22780000000
2772,欧阳路街道,16.45480000000
2773,欧阳路街道,24.68530000000
2774,欧阳路街道,230.39300000000
2775,欧阳路街道,8.22780000000
2776,欧阳路街道,150.16400000000
2777,欧阳路街道,8.22800000000
2778,欧阳路街道,98.73550000000
2779,欧阳路街道,133.70100000000
2780,欧阳路街道,8.23044000000
2781,欧阳路街道,8.23044000000
2782,欧阳路街道,24.68660000000
2783,欧阳路街道,32.91750000000
2784,欧阳路街道,8.22536000000
2785,欧阳路街道,22.62280000000
2786,欧阳路街道,18.51360000000
2787,欧阳路街道,8.22800000000
2788,欧阳路街道,8.22678000000
2789,欧阳路街道,8.22739000000
2790,欧阳路街道,569.84400000000
2791,欧阳路街道,37.03000000000
2792,欧阳路街道,8.22942000000
2793,欧阳路街道,61.71370000000
2794,欧阳路街道,62.39730000000
2795,欧阳路街道,121.36600000000
2796,欧阳路街道,77.13890000000
2797,欧阳路街道,8.22618000000
2798,欧阳路街道,12.34430000000
2799,欧阳路街道,100.79300000000
2800,欧阳路街道,12.34430000000
2801,欧阳路街道,4.11451000000
2802,欧阳路街道,927.75000000000
2803,欧阳路街道,2.57519000000
2804,欧阳路街道,8.22678000000
2805,欧阳路街道,28.79910000000
2806,欧阳路街道,12.34210000000
2807,欧阳路街道,43.20960000000
2808,欧阳路街道,16.45560000000
2809,欧阳路街道,312.67300000000
2810,欧阳路街道,32.91040000000
2811,欧阳路街道,960.67600000000
2812,欧阳路街道,18.51270000000
2813,欧阳路街道,24.68440000000
2814,欧阳路街道,8.22800000000
2815,欧阳路街道,28.79380000000
2816,欧阳路街道,34.96840000000
2817,欧阳路街道,10.28500000000
2818,欧阳路街道,143.99900000000
2819,欧阳路街道,18.51320000000
2820,欧阳路街道,8.22678000000
2821,欧阳路街道,246.84200000000
2822,欧阳路街道,41.15080000000
2823,欧阳路街道,2.05609000000
2824,欧阳路街道,8.22678000000
2825,欧阳路街道,224.22100000000
2826,欧阳路街道,4.11461000000
2827,欧阳路街道,24.68260000000
2828,欧阳路街道,80.21600000000
2829,欧阳路街道,8.22658000000
2830,欧阳路街道,1565.44000000000
2831,欧阳路街道,30.85520000000
2832,欧阳路街道,32.91300000000
2833,欧阳路街道,12.34720000000
2834,欧阳路街道,24.68270000000
2835,欧阳路街道,4.11471000000
2836,欧阳路街道,74.05780000000
2837,欧阳路街道,255.07100000000
2838,欧阳路街道,44.73640000000
2839,欧阳路街道,12.34300000000
2840,欧阳路街道,195.42400000000
2841,欧阳路街道,5943.68000000000
2842,欧阳路街道,4.11502000000
2843,欧阳路街道,189.24500000000
2844,欧阳路街道,909.23200000000
2845,欧阳路街道,18.51310000000
2846,欧阳路街道,2.05741000000
2847,欧阳路街道,6.17202000000
2848,欧阳路街道,16.45840000000
2849,欧阳路街道,14.40190000000
2850,欧阳路街道,12.34450000000
2851,欧阳路街道,37.03000000000
2852,欧阳路街道,51.43060000000
2853,欧阳路街道,12.34280000000
2854,欧阳路街道,12.34220000000
2855,欧阳路街道,335.29100000000
2856,欧阳路街道,586.26400000000
2857,欧阳路街道,30.86070000000
2858,欧阳路街道,18.51510000000
2859,欧阳路街道,0.22103800000
2860,欧阳路街道,24.68320000000
2861,欧阳路街道,8.22902000000
2862,欧阳路街道,12.34130000000
2863,欧阳路街道,168.69000000000
2864,欧阳路街道,12.34280000000
2865,欧阳路街道,34.97500000000
2866,欧阳路街道,22.62630000000
2867,欧阳路街道,116.95800000000
2868,欧阳路街道,23.13790000000
2869,欧阳路街道,8.22861000000
2870,欧阳路街道,69.94330000000
2871,欧阳路街道,57.60290000000
2872,欧阳路街道,8.22800000000
2873,欧阳路街道,117.25400000000
2874,欧阳路街道,51.42870000000
2875,欧阳路街道,339.41700000000
2876,欧阳路街道,12.34580000000
2877,欧阳路街道,8.22780000000
2878,欧阳路街道,8.22780000000
2879,欧阳路街道,65.82180000000
2880,欧阳路街道,59.65320000000
2881,欧阳路街道,14.40040000000
2882,欧阳路街道,174.83900000000
2883,欧阳路街道,34.96850000000
2884,欧阳路街道,2.05730000000
2885,欧阳路街道,277.71100000000
2886,欧阳路街道,8.23074000000
2887,欧阳路街道,67.89320000000
2888,欧阳路街道,47.31240000000
2889,欧阳路街道,12.34240000000
2890,欧阳路街道,10.28530000000
2891,欧阳路街道,28.79840000000
2892,欧阳路街道,94.62060000000
2893,欧阳路街道,8.22536000000
2894,欧阳路街道,4.11329000000
2895,欧阳路街道,8.22780000000
2896,欧阳路街道,8.22902000000
2897,欧阳路街道,53.48320000000
2898,欧阳路街道,238.63600000000
2899,欧阳路街道,16.46010000000
2900,欧阳路街道,12.34490000000
2901,欧阳路街道,32.91940000000
2902,欧阳路街道,20.56880000000
2903,欧阳路街道,92.57680000000
2904,欧阳路街道,277.71000000000
2905,欧阳路街道,164.56700000000
2906,欧阳路街道,4.11329000000
2907,欧阳路街道,874.26700000000
2908,欧阳路街道,24.68260000000
2909,欧阳路街道,12.34260000000
2910,欧阳路街道,8.23044000000
2911,欧阳路街道,20.56930000000
2912,欧阳路街道,8.22800000000
2913,欧阳路街道,12.34330000000
2914,欧阳路街道,12.34330000000
2915,欧阳路街道,8.22678000000
2916,欧阳路街道,172.78500000000
2917,欧阳路街道,685.00100000000
2918,欧阳路街道,30.85310000000
2919,欧阳路街道,6.17293000000
2920,欧阳路街道,24.68440000000
2921,欧阳路街道,32.90840000000
2922,欧阳路街道,8.22922000000
2923,欧阳路街道,10.28550000000
2924,欧阳路街道,230.45200000000
2925,欧阳路街道,8.23023000000
2926,欧阳路街道,24.69280000000
2927,欧阳路街道,10.28530000000
2928,欧阳路街道,1.28452000000
2929,欧阳路街道,20.57390000000
2930,欧阳路街道,111.07600000000
2931,欧阳路街道,1919.24000000000
2932,欧阳路街道,12.34430000000
2933,欧阳路街道,8.23064000000
2934,欧阳路街道,61.71290000000
2935,欧阳路街道,8.23044000000
2936,欧阳路街道,16.45840000000
2937,欧阳路街道,294.16900000000
2938,欧阳路街道,193.37800000000
2939,欧阳路街道,49.36970000000
2940,欧阳路街道,117.25200000000
2941,欧阳路街道,8.22638000000
2942,欧阳路街道,41.14590000000
2943,欧阳路街道,28.79560000000
2944,欧阳路街道,16.45310000000
2945,欧阳路街道,2.05609000000
2946,欧阳路街道,24.68140000000
2947,欧阳路街道,761.10600000000
2948,欧阳路街道,102.03300000000
2949,欧阳路街道,637.69500000000
2950,欧阳路街道,113.13600000000
2951,欧阳路街道,8.22658000000
2952,欧阳路街道,104.90000000000
2953,欧阳路街道,4.11197000000
2954,欧阳路街道,39.08270000000
2955,欧阳路街道,14.39860000000
2956,欧阳路街道,113.13600000000
2957,欧阳路街道,28.79910000000
2958,欧阳路街道,32.90880000000
2959,欧阳路街道,28.79920000000
2960,欧阳路街道,10.28650000000
2961,欧阳路街道,4.11441000000
2962,欧阳路街道,2.05791000000
2963,欧阳路街道,3.52736000000
2964,欧阳路街道,8.22800000000
2965,欧阳路街道,26.74280000000
2966,欧阳路街道,8.22902000000
2967,欧阳路街道,0.23442800000
2968,欧阳路街道,8.22902000000
2969,欧阳路街道,1.19822000000
2970,欧阳路街道,3.66434000000
2971,欧阳路街道,0.67311700000
2972,欧阳路街道,45.26160000000
2973,欧阳路街道,14.39800000000
2974,欧阳路街道,4.78550000000
2975,欧阳路街道,51.42670000000
2976,欧阳路街道,16.46070000000
2977,欧阳路街道,0.82324600000
2978,欧阳路街道,14.39680000000
2979,欧阳路街道,12.33870000000
2980,欧阳路街道,14.39610000000
2981,欧阳路街道,113.13900000000
2982,欧阳路街道,12.34100000000
2983,欧阳路街道,9.87559000000
2984,欧阳路街道,12.34250000000
2985,欧阳路街道,18.51070000000
2986,欧阳路街道,10.28650000000
2987,欧阳路街道,12.34310000000
2988,欧阳路街道,248.90000000000
2989,欧阳路街道,160.44300000000
2990,欧阳路街道,139.86600000000
2991,欧阳路街道,8.22831000000
2992,欧阳路街道,693.23700000000
2993,欧阳路街道,20.57190000000
2994,欧阳路街道,8.22678000000
2995,欧阳路街道,8.22780000000
2996,欧阳路街道,61.70860000000
2997,欧阳路街道,152.22700000000
2998,欧阳路街道,8.23033000000
2999,欧阳路街道,248.90300000000
3000,欧阳路街道,12.34430000000
3001,欧阳路街道,123.42000000000
3002,欧阳路街道,639.75200000000
3003,欧阳路街道,242.73400000000
3004,欧阳路街道,18.51760000000
3005,欧阳路街道,34.97310000000
3006,欧阳路街道,28.80070000000
3007,欧阳路街道,12.34330000000
3008,欧阳路街道,24.68540000000
3009,欧阳路街道,10.28690000000
3010,欧阳路街道,8.22800000000
3011,欧阳路街道,8.22658000000
3012,欧阳路街道,238.61300000000
3013,欧阳路街道,4955.50000000000
3014,欧阳路街道,10.28590000000
3015,欧阳路街道,156.33700000000
3016,欧阳路街道,275.62800000000
3017,欧阳路街道,12.34100000000
3018,欧阳路街道,24.67920000000
3019,欧阳路街道,12.33940000000
3020,欧阳路街道,8.22516000000
3021,欧阳路街道,28.79620000000
3022,欧阳路街道,8.22658000000
3023,欧阳路街道,45.25350000000
3024,欧阳路街道,185.14100000000
3025,欧阳路街道,18.51360000000
3026,欧阳路街道,26.74470000000
3027,欧阳路街道,8.23023000000
3028,欧阳路街道,47.30980000000
3029,欧阳路街道,12.34130000000
3030,欧阳路街道,8.22658000000
3031,欧阳路街道,220.08700000000
3032,欧阳路街道,8.22658000000
3033,欧阳路街道,8.22922000000
3034,欧阳路街道,67.88110000000
3035,欧阳路街道,8.22922000000
3036,欧阳路街道,8.23044000000
3037,欧阳路街道,8.23044000000
3038,欧阳路街道,4.11512000000
3039,欧阳路街道,30.85290000000
3040,欧阳路街道,24.69230000000
3041,欧阳路街道,8.23145000000
3042,欧阳路街道,12.34130000000
3043,欧阳路街道,1421.47000000000
3044,欧阳路街道,8.22678000000
3045,欧阳路街道,20.56810000000
3046,欧阳路街道,8.22922000000
3047,欧阳路街道,156.32900000000
3048,欧阳路街道,8.22678000000
3049,欧阳路街道,8.22800000000
3050,欧阳路街道,8.22800000000
3051,欧阳路街道,8.22780000000
3052,欧阳路街道,8.22638000000
3053,欧阳路街道,12.34070000000
3054,欧阳路街道,34.96590000000
3055,欧阳路街道,8.22678000000
3056,欧阳路街道,30.85850000000
3057,欧阳路街道,8.22719000000
3058,欧阳路街道,12.34130000000
3059,欧阳路街道,8.22881000000
3060,欧阳路街道,20.57160000000
3061,欧阳路街道,32.91890000000
3062,欧阳路街道,18.51420000000
3063,欧阳路街道,55.03070000000
3064,欧阳路街道,275.60800000000
3065,欧阳路街道,8.22760000000
3066,欧阳路街道,0.36751000000
3067,欧阳路街道,121.35600000000
3068,欧阳路街道,8.22800000000
3069,欧阳路街道,96.68600000000
3070,欧阳路街道,28.79870000000
3071,欧阳路街道,12.34400000000
3072,欧阳路街道,907.17600000000
3073,欧阳路街道,22.62640000000
3074,欧阳路街道,100.79700000000
3075,欧阳路街道,14.39980000000
3076,欧阳路街道,12.34190000000
3077,欧阳路街道,47.31620000000
3078,欧阳路街道,771.42600000000
3079,欧阳路街道,18.51540000000
3080,欧阳路街道,18.51430000000
3081,欧阳路街道,57.59970000000
3082,欧阳路街道,8.22760000000
3083,欧阳路街道,62.60190000000
3084,欧阳路街道,65.83820000000
3085,欧阳路街道,8.23023000000
3086,欧阳路街道,10.28600000000
3087,欧阳路街道,30.85020000000
3088,欧阳路街道,172.79000000000
3089,欧阳路街道,26.74180000000
3090,欧阳路街道,8.22902000000
3091,欧阳路街道,8.22658000000
3092,欧阳路街道,4.11207000000
3093,欧阳路街道,12.34100000000
3094,欧阳路街道,49.37030000000
3095,欧阳路街道,320.90800000000
3096,欧阳路街道,2935.48000000000
3097,欧阳路街道,12.34490000000
3098,欧阳路街道,135.76300000000
3099,欧阳路街道,10.28060000000
3100,欧阳路街道,510.16100000000
3101,欧阳路街道,253.00200000000
3102,欧阳路街道,16.46090000000
3103,欧阳路街道,255.07700000000
3104,欧阳路街道,4153.27000000000
3105,欧阳路街道,41.14090000000
3106,欧阳路街道,43.19560000000
3107,欧阳路街道,1886.36000000000
3108,欧阳路街道,8.22942000000
3109,欧阳路街道,4.11512000000
3110,欧阳路街道,158.39500000000
3111,欧阳路街道,63.76490000000
3112,欧阳路街道,162.50600000000
3113,欧阳路街道,623.29300000000
3114,欧阳路街道,8.22922000000
3115,欧阳路街道,131.65500000000
3116,欧阳路街道,215.98800000000
3117,欧阳路街道,213.93900000000
3118,欧阳路街道,2.05730000000
3119,欧阳路街道,8.22800000000
3120,欧阳路街道,224.22100000000
3121,欧阳路街道,277.69400000000
3122,欧阳路街道,12.34120000000
3123,欧阳路街道,12.34100000000
3124,欧阳路街道,88.45130000000
3125,欧阳路街道,240.67100000000
3126,欧阳路街道,20.56970000000
3127,欧阳路街道,8.22780000000
3128,欧阳路街道,8.22699000000
3129,欧阳路街道,37.04170000000
3130,欧阳路街道,65.85080000000
3131,欧阳路街道,8.22780000000
3132,欧阳路街道,28.80060000000
3133,欧阳路街道,724.09200000000
3134,欧阳路街道,3.17973000000
3135,欧阳路街道,8.23023000000
3136,欧阳路街道,1604.50000000000
3137,欧阳路街道,10.28820000000
3138,欧阳路街道,115.20000000000
3139,欧阳路街道,666.48700000000
3140,欧阳路街道,17.57820000000
3141,欧阳路街道,67.88100000000
3142,欧阳路街道,4.11461000000
3143,欧阳路街道,98.74200000000
